repo,kind,routePath,file,lines,dynamicSegments,parallelSlot,hasGenerateStaticParams,gspCovered,useClient,useServerFile,useServerInline,nextHeadersImports,redirectCalls,redirectImportedFromNextNavigation,notFoundCalls,exportDynamic,exportRevalidate,exportRuntime,exportFetchCache,exportDynamicParams,usesUnstableCache,usesAfter,usesNoStoreOrConnection,readsSearchParamsProp,httpMethods,requestReads,apiFetchTargets,veridianCalls,importsNextIntlServer,reexportDefault,transitiveNextHeadersVia,transitiveUseServerVia,transitiveNextIntlServerVia,forceStatic,ownBlockers,inheritedBlockers,inheritedFrom,neutralizedByForceStatic,effectiveBlockers,exportable
compliance-tracker,page,/access-review/[id],src/app/(app)/access-review/[id]/page.tsx,95,[id],,false,false,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/access-review/cycles/${id}|/api/access-review/cycles/${id}/certifications/${certId},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/access-review,src/app/(app)/access-review/page.tsx,98,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/access-review/cycles,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/ai-cost-governance,src/app/(app)/ai-cost-governance/page.tsx,335,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/ai/team/token-usage?sinceDays=${sinceDays}|/api/finance/ai-cost-reconciliation,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/ai-observability,src/app/(app)/ai-observability/page.tsx,329,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/orchestra/traces?${params}|/api/orchestra/traces/${selectedId},,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/approvals,src/app/(app)/approvals/page.tsx,16,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/audit,src/app/(app)/audit/page.tsx,292,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/audit?${params},,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/audit-engagements,src/app/(app)/audit-engagements/page.tsx,90,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/audit-engagements|/api/audit-findings|/api/audit-findings/${id},,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/automation,src/app/(app)/automation/page.tsx,209,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/automation-rules|/api/automation-rules/${rule.id}|/api/automation-rules/${ruleId},,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/bcm,src/app/(app)/bcm/page.tsx,233,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/bcm|/api/bcm/${id}|/api/bcm/${selectedId}/bia|/api/bcm/${selectedId}/recovery-procedures|/api/bcm/${selectedId}/exercises,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/board,src/app/(app)/board/page.tsx,136,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/board|/api/board/${id},,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/board-evaluation,src/app/(app)/board-evaluation/page.tsx,101,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/board-evaluation|/api/board-evaluation/${id},,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/cap-table,src/app/(app)/cap-table/page.tsx,97,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/cap-table|/api/cap-table/events,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/capability-improvements,src/app/(app)/capability-improvements/page.tsx,224,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/ai/team/capability-improvements${qs}|/api/ai/team/capability-improvements/${proposal.id},,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/capability-registry,src/app/(app)/capability-registry/page.tsx,314,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/me|/api/capability-registry/coverage|/api/capability-registry/modules|/api/capability-registry/impact?moduleKey=${encodeURIComponent(selectedModuleKey)}&depth=${impactDepth}|/api/capability-registry/backfill|/api/capability-registry/duplicates,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/change-orders/[id],src/app/(app)/change-orders/[id]/page.tsx,235,[id],,false,false,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/v1/projexa/change-orders/${changeOrderId}/signature-status|/api/v1/projexa/change-orders/${changeOrderId},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/change-orders,src/app/(app)/change-orders/page.tsx,225,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/projects|/api/v1/projexa/change-orders?projectId=${encodeURIComponent(projectId)}|/api/v1/projexa/change-orders,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/charges,src/app/(app)/charges/page.tsx,29,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/chat,src/app/(app)/chat/page.tsx,315,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/conversations|/api/users|/api/veri-chat/conversations/${selectedId}/share-links|/api/veri-chat/conversations/${selectedId}/guest-access,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/checklists/[id],src/app/(app)/checklists/[id]/page.tsx,463,[id],,false,false,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/compliance/${id},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/checklists,src/app/(app)/checklists/page.tsx,385,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/compliance?${params},,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/clients,src/app/(app)/clients/page.tsx,135,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/clients,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/committees,src/app/(app)/committees/page.tsx,27,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/compliance/[id],src/app/(app)/compliance/[id]/page.tsx,727,[id],,false,false,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/compliance/${id}|/api/users|/api/departments|/api/compliance/${id}/comments|/api/audit-points/${ap.id},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/compliance/new,src/app/(app)/compliance/new/page.tsx,608,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/departments|/api/users|/api/compliance,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/compliance,src/app/(app)/compliance/page.tsx,528,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/departments|/api/compliance?${params}|/api/compliance/export-event,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/connectors,src/app/(app)/connectors/page.tsx,136,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/connectors|/api/connectors/${toolkit}/sync,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/construction-dashboard,src/app/(app)/construction-dashboard/page.tsx,208,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/departments|/api/v1/projexa/dashboard${params.toString() ? `?${params.toString()},,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/contract-compliance,src/app/(app)/contract-compliance/page.tsx,26,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/accounts/[id],src/app/(app)/crm/accounts/[id]/page.tsx,375,[id],,false,false,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/accounts/${id}|/api/users|/api/crm/accounts/${id}/contacts|/api/crm/accounts/${id}/analyze|/api/crm/contacts/${contactId},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/accounts,src/app/(app)/crm/accounts/page.tsx,270,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/accounts?${params.toString()}|/api/users|/api/me|/api/crm/accounts|/api/crm/accounts/import,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/campaigns,src/app/(app)/crm/campaigns/page.tsx,137,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/campaigns|/api/me,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/contacts,src/app/(app)/crm/contacts/page.tsx,104,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/contacts?${params.toString()}|/api/crm/accounts?pageSize=200|/api/me,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/leads/[id],src/app/(app)/crm/leads/[id]/page.tsx,241,[id],,false,false,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/leads/${leadId}|/api/crm/leads/${leadId}/stage-history|/api/crm/activities?entityType=lead&entityId=${leadId}|/api/crm/leads/${leadId}/score|/api/crm/leads/${leadId}/explain|/api/crm/activities|/api/crm/activities/${activityId},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/leads,src/app/(app)/crm/leads/page.tsx,447,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/leads?${queryParams().toString()}|/api/me|/api/crm/leads|/api/crm/leads/bulk-reassign|/api/crm/leads/import|/api/crm/leads/${leadId}|/api/crm/leads/${leadId}/convert|/api/crm/leads/${leadId}/convert-to-account|/api/crm/leads/${leadId}/score|/api/crm/leads/${leadId}/follow-up-task,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/opportunities/[id],src/app/(app)/crm/opportunities/[id]/page.tsx,245,[id],,false,false,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/opportunities/${opportunityId}|/api/crm/opportunities/${opportunityId}/stage-history|/api/crm/activities?entityType=opportunity&entityId=${opportunityId}|/api/crm/opportunities/${opportunityId}/analyze|/api/crm/opportunities/${opportunityId}/explain|/api/crm/activities|/api/crm/activities/${activityId},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/opportunities,src/app/(app)/crm/opportunities/page.tsx,310,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,"/api/crm/opportunities?${(view === ""kanban"" ? kanbanParams : listParams).toString()}|/api/crm/leads?pageSize=200|/api/crm/lost-reasons|/api/me|/api/crm/opportunities|/api/crm/opportunities/${opportunityId}|/api/crm/opportunities/${opportunityId}/analyze|/api/crm/opportunities/${opportunityId}/follow-up-task",,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm,src/app/(app)/crm/page.tsx,104,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/me|/api/crm/leads?pageSize=1|/api/crm/opportunities?pageSize=1|/api/crm/accounts?pageSize=1|/api/crm/contacts?pageSize=1|/api/crm/campaigns,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/pipeline,src/app/(app)/crm/pipeline/page.tsx,43,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/me,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/crm/sales-pipeline,src/app/(app)/crm/sales-pipeline/page.tsx,388,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/crm/sales-pipeline|/api/crm/sales-pipeline/trend|/api/crm/sales-pipeline/summary,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/dashboard,src/app/(app)/dashboard/page.tsx,34,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/departments/[id],src/app/(app)/departments/[id]/page.tsx,213,[id],,false,false,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/departments/${params.id},,false,false,,,,false,DYNAMIC_SEGMENT_NO_GSP,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,DYNAMIC_SEGMENT_NO_GSP|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/departments/new,src/app/(app)/departments/new/page.tsx,123,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/departments,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/departments,src/app/(app)/departments/page.tsx,151,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,/api/departments,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/design-studio,src/app/(app)/design-studio/page.tsx,224,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/projects|/api/v1/projexa/floor-plans?${qs}|/api/v1/projexa/mood-boards?${qs}|/api/v1/projexa/ffe?${qs}|/api/v1/projexa/ffe/margin-summary?${qs}|/api/v1/projexa/drawings?${qs},,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/directors,src/app/(app)/directors/page.tsx,29,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/doa,src/app/(app)/doa/page.tsx,26,,,false,true,true,false,false,,0,false,0,,,,,,false,false,false,false,,,,,false,false,,,,false,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/documents,src/app/(app)/documents/page.tsx,483,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/documents?${params.toString()}|/api/documents/expiring?withinDays=30|/api/documents/pending-disposal|/api/documents/search?q=${encodeURIComponent(searchQuery)}|/api/documents|/api/documents/${doc.id}|/api/documents/${doc.id}/versions|/api/documents/${retentionDoc.id}/retention|/api/documents/${doc.id}/retention|/api/documents/${doc.id}/dispose,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/drawings,src/app/(app)/drawings/page.tsx,289,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/projects|/api/v1/projexa/drawings?projectId=${encodeURIComponent(projectId)}|/api/v1/projexa/drawings/${encodeURIComponent(drawing.id)}/document-url|/api/v1/projexa/drawings,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/erp/bank-reconciliation,src/app/(app)/erp/bank-reconciliation/page.tsx,179,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/erp/bank-accounts|/api/erp/bank-reconciliation|/api/erp/bank-reconciliation/${importId}/lines|/api/erp/bank-reconciliation/import|/api/erp/bank-reconciliation/lines/${lineId}/suggest?bankGlAccountId=${account.glAccountId}|/api/erp/bank-reconciliation/lines/${lineId}/match|/api/erp/bank-reconciliation/lines/${lineId}/ignore,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/erp/budgets,src/app/(app)/erp/budgets/page.tsx,275,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/erp/budgets|/api/erp/fiscal-years|/api/erp/cost-centers|/api/erp/accounts|/api/erp/budgets/${budgetId}/variance|/api/erp/budgets/${id}/submit|/api/erp/budgets/${id}/cancel,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
compliance-tracker,page,/erp/cash-management,src/app/(app)/erp/cash-management/page.tsx,178,,,false,true,true,false,false,,0,false,0,force-dynamic,,,,,false,false,false,false,,,/api/erp/accounts|/api/erp/cash-accounts|/api/erp/cash-vouchers,,false,false,,,,false,FORCE_DYNAMIC,NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,src/app/layout.tsx|src/app/(app)/layout.tsx,,FORCE_DYNAMIC|NEXT_HEADERS_TRANSITIVE|SERVER_ACTION_TRANSITIVE,false
